id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
33178,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Sepia Women Navy Blue Top
20310,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Jealous 21 Women Stripes White Tops
11759,Women,Apparel,Topwear,Tops,Grey,Summer,2011.0,Casual,Lee Women Solid Grey Tops
21169,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,s.Oliver Women Blue Printed Top
49638,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Mineral Women Pink Top
46276,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,109F Women Cream Printed Top
44684,Women,Apparel,Topwear,Tops,Multi,Summer,2012.0,Casual,Wills Lifestyle Women Multi Coloured Top
5808,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2011.0,Casual,Jealous 21 Women Navy Blue Top
20133,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,Wrangler Women Ribbed Red Top
5012,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Gini and Jony Girl's Peggy Pink Kidswear
10336,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Stripes Black Tops
6890,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Forever New Women's White Blue Printed Top
42250,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Sepia Women Grey Tops
7204,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Shimmery Patch Purple Top
35984,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Flying Machine Women Printed Cobalt Blue Top
9106,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Forever New Women Brown Top
52158,Women,Apparel,Topwear,Tops,Off White,Summer,2012.0,Casual,Femella Women Off White Summer Cape Top
33184,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Powder Blue Top
6067,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,UCB Women's Tank With All Over Photo Print White T-shirt
31293,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Puma Women Script Green Top
35271,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Lee Women Holly Green Top
24925,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Top
42202,Women,Apparel,Topwear,Tops,Mustard,Summer,2012.0,Casual,Sepia Women Mustard Top
11365,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Black Tops
27854,Women,Apparel,Topwear,Tops,Maroon,Summer,2012.0,Casual,Scullers For Her Women Maroon Top
18718,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Arrow Woman Victoria Purple Top
7705,Women,Apparel,Topwear,Tops,Green,Fall,2011.0,Casual,Jealous 21 Women Did You Year Something Green Top
32578,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,ONLY Women Black Chiffon Top
49657,Women,Apparel,Topwear,Tops,Brown,Summer,2012.0,Casual,Mineral Women Brown Top
57134,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Elle Women Printed White Top
25706,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Mumbai Slang Women Printed Pink Top
7184,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Jealous 21 Women's Lost White Top
5769,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Jealous 21 Women Blue White Patterned Top
3960,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,Jealous 21 Women Purple Tube Top
11036,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Jealous 21 Women Solid Black Tops
33051,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Ethnic,Mother Earth Women Printed Cream Top
11034,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,Jealous 21 Women Check Red Tops
2577,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Domyos Women White Sports Top
32598,Women,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,ONLY Women Orange Top
6979,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,S.Oliver Women Pink Tank Top
16140,Women,Apparel,Topwear,Tops,Orange,Fall,2011.0,Casual,Tokyo Talkies Women Printed Orange Top
7362,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,UCB Women's Graphic Print Sequins Blue Top
34590,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Tonga Women Printed Red Top
35267,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Lee Women Pepper Black Top
45983,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Tokyo Talkies Women Blue Printed Top
6869,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Forever New Women V Neck Printed Blue Top
19644,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,United Colors of Benetton Women Red Top
27264,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Arrow Woman Pink Printed Top
10257,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,John Miller Men Solid Type Black Trousers
26163,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Dark Grey Trousers
26164,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Striped Grey Trousers
23072,Men,Apparel,Bottomwear,Trousers,Navy Blue,Winter,2014.0,Formal,Arrow Men Navy Blue Solid Trousers
16368,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Peter England Men Stripes Charcoal Trouser
10259,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,John Miller Men Reglur Black Trousers
10261,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,John Miller Men Slim Brown Trousers
15111,Men,Apparel,Bottomwear,Trousers,Coffee Brown,Fall,2011.0,Formal,Arrow Men Stripes Coffee Brown Trousers
15116,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men TR Finish Grey Trousers
8949,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Indigo Nation Men ID Printed Grey Trousers
26139,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Grey Trousers
9892,Men,Apparel,Bottomwear,Trousers,White,Fall,2011.0,Formal,Indian Terrain Men Laffer Off-White Trousers
15120,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Arrow Men Wooltouch Charcoal Trousers
15118,Men,Apparel,Bottomwear,Trousers,Black,Fall,2013.0,Formal,Arrow Men Stripes Black Trousers
33815,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Van Heusen Men Classic Pleated Black Trousers
26154,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Black Trousers
10260,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,John Miller Men Line Grey Trousers
23042,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Arrow Men Navy Blue Trousers
10258,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,John Miller Men Line Navy Blue Trousers
16369,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Peter England Men Solid Grey Trouser
26153,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Striped Black Trousers
23073,Men,Apparel,Bottomwear,Trousers,Grey,Winter,2014.0,Formal,Arrow Men Grey Trousers
9894,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Indian Terrain Men Sid Black Trousers
11324,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Smart Casual,United Colors of Benetton Men Black and Brown Checked Trousers
22905,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2011.0,Formal,Mark Taylor Men Black Striped Trousers
15119,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2012.0,Formal,Arrow Men Stripes Grey Trousers
15121,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Arrow Men Autoflex Charcoal Trousers
15117,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men Solid Grey Trousers
15128,Men,Apparel,Bottomwear,Trousers,Cream,Winter,2014.0,Formal,Arrow  Men Solid Cream Trousers
8948,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Indigo Nation Men ID Printed Navy Blue Trousers
15110,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Arrow Men TR Finish Black Trousers
16613,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Genesis Men Stripes Grey Trouser
11267,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Indigo Nation Men Black self structure Black Trousers
16614,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Genesis Men Stripes Brown Trouser
8834,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2011.0,Formal,Scullers Men Scul Brown Trousers
12285,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Genesis Men Solid Black Trousers
12222,Men,Apparel,Bottomwear,Trousers,Olive,Summer,2013.0,Formal,Basics Men Olive Trousers
39808,Men,Apparel,Bottomwear,Trousers,Khaki,Spring,2013.0,Formal,Peter England Men Khaki Trousers
12214,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Basics Men Black Trousers
27904,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Scullers For Her Grey Trousers
29852,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Basics Men Dark Brown Trousers
39806,Men,Apparel,Bottomwear,Trousers,Black,Spring,2013.0,Formal,Peter England Men Black Trousers
27903,Women,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Formal,Scullers For Her Beige Trousers
11268,Men,Apparel,Bottomwear,Trousers,Cream,Fall,2011.0,Formal,Indigo Nation Men Cream Trouser Cream Trousers
8835,Men,Apparel,Bottomwear,Trousers,Green,Summer,2011.0,Formal,Scullers Men Scul Green Trousers
14714,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Genesis Men Solid Navy Blue Trousers
16615,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Genesis Men Solid Charcoal Trouser
16612,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Genesis Men Stripes Navy Blue Trouser
14713,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Genesis Men Solid Brown Trousers
39807,Men,Apparel,Bottomwear,Trousers,Navy Blue,Spring,2013.0,Formal,Peter England Men Navy Blue Formal Trousers
12212,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2013.0,Formal,Basics Men Brown Trousers
38122,Men,Apparel,Bottomwear,Trousers,Khaki,Spring,2013.0,Smart Casual,Allen Solly Men Khaki Chino Trousers
12215,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2013.0,Formal,Basics Men Navy Trousers
12223,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2013.0,Formal,Basics Men Solid Grey Trousers
8892,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Scullers Men Navy Blue Trousers
43223,Women,Apparel,Bottomwear,Trousers,Black,Fall,2012.0,Formal,United Colors of Benetton Women Black Trouser
53248,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Mark Taylor Men Charcoal Black Striped Trousers
29405,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Genesis Men Charcoal Trousers
39809,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Peter England Men Brown Trousers
12224,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Basics Men Solid Brown Trousers
29402,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Genesis Men Black Trousers
27911,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Scullers For Her Women Black Trousers
26808,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2013.0,Formal,Arrow Men Grey Striped Trousers
13781,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Belmonte Men Solid Grey Trousers
27918,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Scullers For Her Women Grey Trousers
27920,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Scullers For Her Black Trousers
26806,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2013.0,Formal,Arrow Men Charcoal Flat Front Trousers
32405,Women,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2012.0,Formal,Arrow Woman Navy Blue Trousers
27183,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Mark Taylor Men Striped Charcoal Trousers
29684,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Indigo Nation Men Charcoal Trousers
27184,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Black Trousers
44289,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Formal,Indian Terrain Men Beige Trousers
32404,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Arrow Woman Black Trousers
27919,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Scullers For Her Light Brown Trousers
13780,Men,Apparel,Bottomwear,Trousers,Cream,Fall,2011.0,Formal,Belmonte Men Solid Cream Trousers
34504,Women,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Formal,Van Heusen Woman Beige Trousers
27917,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Scullers For Her Brown Striped Trousers
34503,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Van Heusen Woman Grey Straight Fit Trousers
44288,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Indian Terrain Men Black Trousers
31014,Men,Apparel,Bottomwear,Trousers,Black,Summer,2013.0,Formal,Arrow Men Black Trousers
27185,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Mark Taylor Men Striped Brown Trousers
8952,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Indigo Nation Men TR Yarn Dyed Black Trousers
8955,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Indigo Nation Men PV stretch Grey Trousers
48395,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,French Connection Men Black Trousers
39795,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Peter England Men Black Formal Trousers
26372,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Arrow Woman Check Grey Trousers
31558,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Navy Blue Trousers
12344,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Formal,Reid & Taylor Men Solid Beige Trousers
16380,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Peter England Men Stripes Dark Brown Trouser
16374,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Peter England Men Stripes Navy Blue Trouser
16373,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Peter England Men Solid Charcoal Trouser
14286,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Belmonte Men Solid Trouser Grey Trousers
26149,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,John Miller Men Charcoal Trousers
39794,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Peter England Men Grey Formal Trousers
8954,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Indigo Nation Men PV stretch Brown Trousers
26148,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,John Miller Men Brown Trousers
13855,Men,Apparel,Bottomwear,Trousers,Blue,Fall,2011.0,Formal,Indigo Nation Men Solid Blue Trousers
26146,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,John Miller Men Striped Charcoal Trousers
41629,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Black Trousers
26141,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,John Miller Men Striped Navy Blue Trousers
43522,Women,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,French Connection Women Navy Trouser
15115,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2012.0,Formal,Arrow Men TR Finish Navy Blue Trousers
9854,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Indian Terrain Men Laffer Black Trousers
15112,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Formal,Arrow Men TR Finish Olive Trousers
16391,Men,Apparel,Bottomwear,Trousers,Black,Spring,2013.0,Formal,Peter England Men Solid Black Trouser
26160,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,John Miller Men  Navy Blue Trouser
33817,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,Van Heusen Men Travelite Pleated Navy Blue Trousers
26156,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,John Miller Men Striped Brown Trousers
23040,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2011.0,Formal,Arrow Men Charcoal Solid Trousers
26151,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,John Miller Men Navy Blue Trousers
15122,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Arrow Men  Autoflex Brown Trousers
15125,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men Autoflex Grey Trousers
26135,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Formal,John Miller Men Beige Trousers
15113,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Arrow Men Solid Black Trousers
9852,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Formal,Indian Terrain Men Jason Beige Trousers
15114,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Arrow Men TR Finish Charcoal Trousers
23041,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men Navy Grey Trousers
16390,Men,Apparel,Bottomwear,Trousers,Olive,Spring,2013.0,Formal,Peter England Men Solid Olive Trouser
12221,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2013.0,Formal,Basics Men Grey Trousers
26810,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2013.0,Formal,Arrow Men Grey Flat Front Trousers
12219,Men,Apparel,Bottomwear,Trousers,Green,Fall,2011.0,Formal,Basics Men Green Trousers
26819,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,Arrow Men Striped Navy Blue Trousers
44663,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Wills Lifestyle Women Brown Trousers
44664,Women,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Wills Lifestyle Women Charcoal Trousers
12217,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Formal,Basics Men Beige New Improved Fit Trousers
12288,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Genesis Men Solid Grey Trousers
53228,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Mark Taylor Men Charcoal Grey Trousers
37103,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Wills Lifestyle Men Brown Trousers
31032,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Arrow New York Men Grey Trousers
16610,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Genesis Men Solid Black Trouser
38983,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Arrow Men Charcoal Striped Trousers
39804,Men,Apparel,Bottomwear,Trousers,Olive,Spring,2013.0,Formal,Peter England Men Dark Olive Green Trousers
26818,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Arrow Men Check Grey Trousers
12218,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Formal,Basics Men Solid Beige Trousers
26811,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Arrow Men Brown Flat Front Trousers
12220,Men,Apparel,Bottomwear,Trousers,Black,Summer,2013.0,Formal,Basics Men Solid Black Trousers
11253,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Formal,Indigo Nation Men Tro Olive Trousers
44290,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,Indian Terrain Men Navy Blue Trousers
16611,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Genesis Men Stripes Black Trousers
37102,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Wills Lifestyle Men Grey Trousers
31488,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Black Coffee Men Striped Black Trousers
37111,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Wills Lifestyle Men Charcoal Trousers
27912,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Scullers For Her Women Striped Black Trousers
39810,Men,Apparel,Bottomwear,Trousers,Brown,Spring,2013.0,Formal,Peter England Men Brown Formal Trousers
26805,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Arrow Men Black Flat Front Trousers
8882,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2011.0,Formal,Scullers Men Scul Navy Blue Trousers
13785,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Belmonte Men Solid Black Trousers
11248,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Formal,Indigo Nation Men Solid Khaki Trousers
27181,Men,Apparel,Bottomwear,Trousers,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Trousers
31473,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,Black Coffee Men Striped Charcoal Trousers
27186,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Grey Trousers
13783,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Formal,Belmonte Men Solid Khaki Trousers
8884,Men,Apparel,Bottomwear,Trousers,Cream,Summer,2011.0,Formal,Scullers Men Scul Cream Trousers
8883,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Scullers Men Scul Grey Trousers
32407,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Arrow Woman Grey Trousers
13784,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Belmonte Men Solid Black Woven Trousers
27914,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Scullers For Her Women Brown Trousers
26382,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Turtle Men Check Brown Trousers
8905,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Indigo Nation Men Textura Brown Trousers
14285,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Belmonte Men Stripe Trouser Brown Trousers
15109,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Arrow Men Autoflex Black Trousers
21599,Men,Apparel,Bottomwear,Trousers,Black,Summer,2011.0,Formal,Indigo Nation Men Solid Black Trousers
13669,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Genesis Men Black Solid Trouser
29399,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Genesis Men Grey Trousers
16376,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Peter England Men Stripes Black Trouser
8903,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Formal,Indigo Nation Men Textura Olive Trousers
27267,Women,Apparel,Bottomwear,Trousers,Navy Blue,Winter,2012.0,Formal,Arrow Women Navy Blue Pinstripe Trousers
8904,Men,Apparel,Bottomwear,Trousers,White,Fall,2011.0,Formal,Indigo Nation Men ID Solid White Trousers
26384,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Turtle Men Black Trousers
43521,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,French Connection Women Black Trouser
26383,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Turtle Men Check Black Trousers
39103,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Reid & Taylor Men Grey Trouser
39104,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Reid & Taylor Men Charcoal Trouser
57136,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Elle Women Black Trousers
15679,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Casual,Highlander Men Classic Chinos Khaki Trousers
27621,Men,Apparel,Bottomwear,Trousers,Green,Summer,2012.0,Casual,Scullers Men Green Cargo Pants
31435,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,HIghlander Men Black Trousers
17577,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Mark Taylor Men Solid Grey Trouser
27605,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers Men Black Trousers
13288,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Gini and Jony Kids Solid Beige Trousers
12679,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Probase Men Solid Black Trousers
16065,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Highlander Men Solid Blue Trouser
12677,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Probase Men Check Grey Trousers
32586,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,ONLY Women Brown Trousers
41424,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Highlander Men Khaki Trousers
11329,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Trousers
32564,Women,Apparel,Bottomwear,Trousers,Orange,Summer,2012.0,Casual,ONLY Women Orange Trousers
16071,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Highlander Men Solid Beige Trouser
42348,Women,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Casual,Flying Machine Women Back Trousers
27607,Men,Apparel,Bottomwear,Trousers,Cream,Summer,2012.0,Casual,Scullers Men Cream Trousers
27610,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Scullers Men Grey Trousers
51603,Women,Apparel,Bottomwear,Trousers,Beige,Fall,2012.0,Casual,Kraus Jeans Women Beige Trousers
47677,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Femella Women Black Animal Print Trousers
33300,Men,Apparel,Bottomwear,Trousers,White,Summer,2012.0,Casual,Arrow Sport Men White Trousers
26824,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Highlander Men Brown Trousers
